Ticket_ID,inferred_severity,severity_delta,mismatch_label,mismatch_type,score_rule,score_embedding,score_resolution_time,fused_score
TKT-103129,Medium,-2,1,False Alarm,0.3,0.09956941,2.11995,0.5938393101096153
TKT-103130,Medium,0,0,None,0.3,1.3503485,0.39675,0.6869719713926316
TKT-103131,Medium,1,0,None,1.0,1.0042081,0.72795,0.9470628261566163
TKT-103132,Low,0,0,None,0.05,0.15748627,0.90345,0.258310198970139
TKT-103133,Medium,1,0,None,0.4,2.0941286,2.4705,1.4070450142025948
TKT-103134,Medium,0,0,None,1.2,1.0980611,2.616,1.4475213885307312
TKT-103135,Medium,-1,0,None,0.2,0.4857986,2.83995,0.8280195273458959
TKT-103136,Medium,1,0,None,1.3,1.4184979,1.96125,1.473724240064621
TKT-103137,Medium,-1,0,None,0.3,0.09956941,2.68545,0.7069393143057824
TKT-103138,High,0,0,None,2.1,1.9981121,1.2999,1.9043191969394684
TKT-103139,Medium,1,0,None,1.6,1.0733339,0.55875,1.20741685628891
TKT-103140,Medium,0,0,None,1.2,1.0980611,2.2284,1.3700013995170595
TKT-103141,Medium,1,0,None,0.3,1.3503485,1.0503,0.81768197119236
TKT-103142,Medium,0,0,None,0.05,0.15748627,2.916,0.6608201744034886
TKT-103143,Medium,1,0,None,1.2,1.0600208,2.28585,1.3681773126125336
TKT-103144,Medium,1,0,None,1.6,1.0733339,0.28815,1.1532968640327455
TKT-103145,High,1,0,None,2.1,1.9981121,0.2175,1.6878391861915587
TKT-103146,Medium,1,0,None,1.1,1.0012358,0.9231,1.0300525546073915
TKT-103147,Low,-1,0,None,0.3,0.09956941,1.1277,0.3953892931342125
TKT-103148,Medium,1,0,None,1.2,1.0600208,2.4078,1.3925672948360444
TKT-103149,Medium,-2,1,False Alarm,0.3,0.09956941,2.28585,0.6270193085074425
TKT-103150,High,0,0,None,2.0,1.29454,2.17515,1.7881190001964569
TKT-103151,Medium,1,0,None,0.2,0.57010436,1.2429,0.538116530328989
TKT-103152,Medium,0,0,None,0.4,2.0941286,1.569,1.2267450168728828
TKT-103153,Low,-1,0,None,0.2,0.6429595,0.35385,0.38580581918358803
TKT-103154,Medium,0,0,None,1.6,1.0733339,1.39755,1.3751768589019777
TKT-103155,Medium,0,0,None,1.2,1.0600208,2.5431,1.4196273267269135
TKT-103156,High,1,0,None,2.0,1.9488056,0.6102,1.7041219472885132
TKT-103157,Medium,1,0,None,0.3,1.3503485,1.2429,0.8562019735574723
TKT-103158,Medium,1,0,None,0.3,0.036962382,2.17515,0.582966822758317
TKT-103159,High,2,1,Hidden Crisis,2.0,1.29454,2.4078,1.834649008512497
TKT-103160,Medium,0,0,None,0.4,2.0941286,1.86615,1.2861750200390816
TKT-103161,High,2,1,Hidden Crisis,2.0,1.9488056,0.98505,1.7790919542312622
TKT-103162,Medium,0,0,None,1.2,1.0980611,0.32895,0.9901113986968995
TKT-103163,High,2,1,Hidden Crisis,1.6,1.0733339,2.76105,1.6478768587112427
TKT-103164,High,0,0,None,2.0,1.998326,1.9116,1.9817340791225433
TKT-103165,High,2,1,Hidden Crisis,2.1,1.9981121,2.17515,2.0793691694736482
TKT-103166,Low,-1,0,None,0.05,0.15748627,1.2999,0.33760020751506087
TKT-103167,Medium,1,0,None,1.0,1.0042081,2.616,1.324672818183899
TKT-103168,High,2,1,Hidden Crisis,2.0,1.8930382,0.80865,1.7242933571338652
TKT-103169,Medium,1,0,None,1.6,1.0733339,1.61205,1.4180768728256226
TKT-103170,Medium,0,0,None,1.1,0.63175684,0.94365,0.904844906926155
TKT-103171,Medium,0,0,None,1.0,1.0042081,0.5826,0.9179928302764893
TKT-103172,High,1,0,None,1.6,1.0733339,2.4705,1.5897668600082397
TKT-103173,Low,0,0,None,0.15,0.12187548,0.66735,0.243626419454813
TKT-103174,Medium,-1,0,None,0.05,0.15748627,2.2284,0.52330019492656
TKT-103175,Medium,1,0,None,0.2,0.4857986,2.2284,0.7057095088064671
TKT-103176,Medium,1,0,None,0.2,0.57010436,1.5297,0.5954765357077122
TKT-103177,Medium,1,0,None,1.6,1.0733339,1.49535,1.3947368621826173
TKT-103178,Medium,1,0,None,1.6,1.0733339,1.7784,1.4513468503952027
TKT-103179,Low,0,0,None,0.2,0.6429595,0.3162,0.378275815397501
TKT-103180,Medium,1,0,None,1.0,1.0042081,1.69665,1.140802836418152
TKT-103181,Medium,1,0,None,1.6,1.0733339,0.2484,1.1453468620777132
TKT-103182,High,1,0,None,1.6,1.0733339,2.4078,1.5772268533706666
TKT-103183,Medium,1,0,None,1.2,1.0980611,2.83995,1.492311418056488
TKT-103184,Low,-1,0,None,0.3,0.036962382,0.7407,0.29607684053480626
TKT-103185,Low,-1,0,None,0.3,0.038576685,1.61205,0.4709118563681841
TKT-103186,Medium,1,0,None,0.2,0.4857986,1.82055,0.6241395033895969
TKT-103187,Low,0,0,None,0.1,0.81794167,0.0,0.33127958364784715
TKT-103188,Low,-2,1,False Alarm,0.3,0.09956941,1.2999,0.4298293098807335
TKT-103189,Medium,1,0,None,0.2,0.6429595,2.28585,0.7722058273851871
TKT-103190,Low,0,0,None,0.3,0.19682762,0.696,0.3430896684527397
TKT-103191,Medium,0,0,None,1.2,1.0980611,2.0634,1.337001407146454
TKT-103192,Medium,0,0,None,1.6,1.0733339,1.5297,1.401606869697571
TKT-103193,High,1,0,None,2.0,1.998326,0.94365,1.7881440818309784
TKT-103194,High,2,1,Hidden Crisis,2.0,1.8930382,1.0503,1.7726233541965484
TKT-103195,High,0,0,None,2.0,1.998326,2.616,2.1226140677928926
TKT-103196,High,1,0,None,2.0,1.9488056,0.75675,1.733431947231293
TKT-103197,High,0,0,None,2.0,1.9488056,2.5431,2.090701973438263
TKT-103198,High,2,1,Hidden Crisis,2.0,1.29454,1.3311,1.619309014081955
TKT-103199,Low,0,0,None,0.05,0.15748627,0.2175,0.12112019676715136
TKT-103200,Medium,1,0,None,1.1,0.64617956,1.39755,1.0006728529930116
TKT-103201,High,1,0,None,1.6,1.0733339,2.2284,1.541346859931946
TKT-103202,Medium,0,0,None,1.2,1.0980611,2.11995,1.3483114123344422
TKT-103203,Medium,1,0,None,1.3,1.4184979,0.55875,1.1932242453098298
TKT-103204,High,1,0,None,2.0,1.29454,1.86615,1.726319020986557
TKT-103205,High,1,0,None,2.1,1.9981121,2.5431,2.1529592096805574
TKT-103206,Medium,1,0,None,1.2,1.0600208,2.4705,1.4051073014736177
TKT-103207,Medium,1,0,None,1.1,1.0012358,2.01165,1.2477625727653505
TKT-103208,Medium,0,0,None,0.15,0.12187548,2.0634,0.5228364266455174
TKT-103209,Medium,-1,0,None,1.3,1.4184979,1.1541,1.312294238805771
TKT-103210,Critical,1,0,None,2.8,2.159486,2.76105,2.568030095100403
TKT-103211,High,0,0,None,2.0,1.8930382,1.61205,1.8849733650684355
TKT-103212,High,1,0,None,2.0,1.8930382,1.21245,1.8050533592700957
TKT-103213,Medium,0,0,None,1.6,1.0733339,0.9231,1.2802868604660036
TKT-103214,Low,-1,0,None,0.15,0.12187548,1.39755,0.3896664179861546
TKT-103215,High,2,1,Hidden Crisis,2.0,1.8930382,2.916,2.1457633316516875
TKT-103216,High,1,0,None,2.0,1.998326,1.6527,1.929954069852829
TKT-103217,Medium,0,0,None,1.2,1.0600208,2.616,1.4342072904109955
TKT-103218,Low,0,0,None,0.3,0.038576685,0.5958,0.2676618415862322
TKT-103219,Low,-1,0,None,0.3,0.09956941,0.8283,0.33550929874181745
TKT-103220,High,1,0,None,1.3,1.4184979,2.4078,1.5630342423915864
TKT-103221,Low,-1,0,None,0.3,0.09956941,0.6804,0.30592930167913435
TKT-103222,Medium,1,0,None,1.1,0.64617956,0.84825,0.8908128499984741
TKT-103223,Medium,0,0,None,0.2,0.4857986,1.2999,0.520009521394968
TKT-103224,Medium,0,0,None,0.3,1.3503485,2.4705,1.1017219692468645
TKT-103225,Low,0,0,None,0.2,0.04953258,1.569,0.421136405877769
TKT-103226,Low,0,0,None,0.15,0.12187548,0.2754,0.1652364231646061
TKT-103227,Low,-2,1,False Alarm,0.3,0.09956941,0.7104,0.3119292959570885
TKT-103228,Low,0,0,None,0.05,0.15748627,1.2429,0.3262001993134618
TKT-103229,High,2,1,Hidden Crisis,2.0,1.2823856,2.28585,1.8060049653053283
TKT-103230,High,1,0,None,2.0,1.998326,2.68545,2.1365040957927706
TKT-103231,Medium,1,0,None,0.2,0.6429595,2.3439,0.783815810829401
TKT-103232,Medium,0,0,None,2.0,1.2823856,0.0,1.3488349556922912
TKT-103233,Medium,1,0,None,1.2,1.0980611,2.76105,1.4765313982963564
TKT-103234,Medium,0,0,None,0.2,0.57010436,2.4078,0.7710965193808079
TKT-103235,Low,0,0,None,0.2,0.57010436,0.94365,0.478266528993845
TKT-103236,Medium,1,0,None,1.2,1.0980611,1.61205,1.2467314124107363
TKT-103237,Medium,0,0,None,1.2,1.0600208,0.32895,0.9767973005771637
TKT-103238,Medium,-1,0,None,0.3,0.036962382,2.11995,0.5719268504530192
TKT-103239,High,1,0,None,2.0,1.2823856,1.5297,1.6547749638557434
TKT-103240,High,2,1,Hidden Crisis,2.0,1.9488056,1.21245,1.82457195520401
TKT-103241,Medium,-1,0,None,0.15,0.12187548,2.17515,0.5451864041388035
TKT-103242,Medium,-1,0,None,0.3,0.19682762,2.0634,0.6165696784853936
TKT-103243,Low,0,0,None,0.3,0.21946548,0.80865,0.3735429264605045
TKT-103244,Medium,1,0,None,1.0,1.0042081,0.50145,0.9017628312110901
TKT-103245,Medium,1,0,None,0.4,2.0941286,0.43245,0.9994350150227547
TKT-103246,Medium,1,0,None,1.0,1.0042081,2.83995,1.3694628477096558
TKT-103247,Low,-2,1,False Alarm,0.3,0.09956941,1.3311,0.43606929630041125
TKT-103248,High,0,0,None,2.0,1.8930382,1.49535,1.8616333544254302
TKT-103249,High,0,0,None,1.6,1.0733339,2.916,1.6788668394088746
TKT-103250,Medium,0,0,None,1.1,0.64617956,0.7893,0.8790228605270386
TKT-103251,Medium,1,0,None,0.2,0.04953258,2.2284,0.553016403131187
TKT-103252,Medium,0,0,None,1.6,1.0733339,0.0,1.0956668615341187
TKT-103253,Low,0,0,None,0.05,0.15748627,0.66735,0.2110901953652501
TKT-103254,Medium,1,0,None,0.3,0.03737933,2.11995,0.5720727814361453
TKT-103255,Low,-2,1,False Alarm,0.3,0.09956941,1.49535,0.4689192995429039
TKT-103256,Medium,-1,0,None,0.3,0.09956941,2.4705,0.6639492973685265
TKT-103257,Low,-1,0,None,0.2,0.04953258,1.5297,0.413276412896812
TKT-103258,Medium,0,0,None,0.4,2.0941286,0.2937,0.971685017645359
TKT-103259,Medium,1,0,None,0.2,0.57010436,1.5297,0.5954765357077122
TKT-103260,Medium,1,0,None,1.2,1.0980611,1.86615,1.2975514054298403
TKT-103261,Low,0,0,None,0.2,0.04953258,1.18215,0.3437664059922099
TKT-103262,Medium,0,0,None,1.1,0.64617956,0.0,0.7211628556251526
TKT-103263,High,2,1,Hidden Crisis,2.1,1.9981121,2.5431,2.1529592096805574
TKT-103264,Medium,1,0,None,1.3,1.4184979,1.7382,1.4291142404079438
TKT-103265,Medium,1,0,None,0.3,0.036962382,2.4078,0.629496831074357
TKT-103266,Medium,0,0,None,1.1,1.0012358,0.66735,0.978902554512024
TKT-103267,Medium,0,0,None,0.2,0.57010436,1.6527,0.6200765170156957
TKT-103268,Medium,1,0,None,0.05,0.15748627,2.83995,0.6456102134659887
TKT-103269,High,2,1,Hidden Crisis,2.0,1.9488056,0.63615,1.7093119502067566
TKT-103270,Low,0,0,None,0.2,0.04953258,1.7382,0.4549763945862651
TKT-103271,Low,-1,0,None,0.2,0.4857986,0.90345,0.4407195128500462
TKT-103272,High,2,1,Hidden Crisis,1.6,1.0733339,2.83995,1.6636568784713748
TKT-103273,Low,-1,0,None,0.3,0.19682762,0.441,0.2920896753668785
TKT-103274,High,2,1,Hidden Crisis,2.0,1.29454,2.916,1.936288994550705
TKT-103275,Medium,1,0,None,0.2,0.57010436,1.9116,0.6718565262854099
TKT-103276,Medium,-1,0,None,0.3,0.09956941,2.83995,0.7378393158316613
TKT-103277,Low,0,0,None,0.2,0.04953258,0.43245,0.19382640402764084
TKT-103278,Medium,1,0,None,0.4,2.0941286,2.11995,1.3369350269436837
TKT-103279,Medium,-1,0,None,0.3,0.19682762,2.28585,0.6610596820712089
TKT-103280,Medium,0,0,None,1.2,1.0600208,0.38925,0.9888573050498963
TKT-103281,Medium,0,0,None,1.0,1.0042081,1.4595,1.0933728218078613
TKT-103282,Low,-2,1,False Alarm,0.3,0.09956941,0.6102,0.2918892964720726
TKT-103283,Low,0,0,None,0.2,0.04953258,1.61205,0.42974641602486374
TKT-103284,High,1,0,None,2.0,1.8930382,0.94365,1.7512933552265166
TKT-103285,Low,-1,0,None,0.3,0.036962382,1.7382,0.49557682909071443
TKT-103286,Medium,0,0,None,1.2,1.0600208,0.54585,1.0201772987842561
TKT-103287,Medium,1,0,None,0.05,0.15748627,2.83995,0.6456102134659887
TKT-103288,Medium,0,0,None,0.3,0.19682762,1.82055,0.5679996654391288
TKT-103289,High,1,0,None,2.0,1.2823856,0.94365,1.5375649571418761
TKT-103290,Low,-1,0,None,0.05,0.15748627,1.3311,0.34384019393473864
TKT-103291,High,1,0,None,2.1,1.9981121,1.96125,2.036589175462723
TKT-103292,Medium,1,0,None,0.2,0.6429595,0.9636,0.5077558137476443
TKT-103293,Low,-2,1,False Alarm,0.3,0.19682762,0.98505,0.40089967697858814
TKT-103294,High,0,0,None,2.0,1.8930382,1.0503,1.7726233541965484
TKT-103295,Low,-1,0,None,0.2,0.04953258,0.6102,0.22937640231102707
TKT-103296,Medium,-1,0,None,0.3,0.09956941,1.82055,0.5339592918753624
TKT-103297,Low,0,0,None,0.2,0.6429595,0.3702,0.3890758194029331
TKT-103298,Low,0,0,None,0.2,0.4857986,0.3225,0.3245295085012913
TKT-103299,High,1,0,None,2.0,1.9488056,1.36425,1.854931938648224
TKT-103300,High,0,0,None,1.3,1.4184979,2.68545,1.6185642659664157
TKT-103301,Medium,0,0,None,1.2,1.0600208,1.7382,1.2586472928524017
TKT-103302,Medium,1,0,None,1.1,1.0012358,1.86615,1.2186625599861145
TKT-103303,Medium,0,0,None,2.0,1.29454,0.0,1.353089016675949
TKT-103304,Medium,0,0,None,1.1,0.63175684,2.2284,1.1617949038743973
TKT-103305,Medium,1,0,None,1.3,1.4184979,0.43245,1.1679642498493195
TKT-103306,Medium,1,0,None,1.0,0.04953258,2.68545,1.0044264188036323
TKT-103307,Medium,1,0,None,1.2,1.0980611,2.76105,1.4765313982963564
TKT-103308,Medium,1,0,None,1.6,1.0733339,1.9116,1.4779868602752686
TKT-103309,Critical,0,0,None,3.0,2.996188,2.4705,2.8927657723426816
TKT-103310,Medium,1,0,None,1.2,1.0980611,2.28585,1.3814914107322693
TKT-103311,Medium,0,0,None,1.2,1.0980611,2.4705,1.4184213995933534
TKT-103312,High,1,0,None,2.0,1.29454,2.2284,1.7987690150737763
TKT-103313,Critical,0,0,None,2.9,2.26745,2.01165,2.500937592983246
TKT-103314,Medium,1,0,None,1.3,1.4184979,1.69665,1.4208042562007905
TKT-103315,Medium,1,0,None,1.1,0.63175684,2.2284,1.1617949038743973
TKT-103316,Medium,1,0,None,0.3,1.3503485,0.3225,0.6721219688653947
TKT-103317,High,-1,0,None,2.1,1.9981121,2.616,2.167539173364639
TKT-103318,Medium,1,0,None,0.3,1.3503485,0.80865,0.7693519741296768
TKT-103319,High,0,0,None,2.0,1.8930382,2.68545,2.099653369188309
TKT-103320,Medium,-1,0,None,0.4,2.0941286,0.2646,0.9658650174736977
TKT-103321,Medium,1,0,None,0.2,0.6429595,1.2999,0.5750158287584781
TKT-103322,Medium,1,0,None,1.1,0.64617956,2.01165,1.1234928727149964
TKT-103323,Critical,0,0,None,3.0,2.996188,2.2284,2.844345772266388
TKT-103324,Medium,0,0,None,0.3,0.19682762,1.49535,0.5029596731066703
TKT-103325,Low,-1,0,None,0.2,0.6429595,0.2226,0.3595558173954487
TKT-103326,High,0,0,None,1.6,1.0733339,2.28585,1.5528368711471559
TKT-103327,Medium,1,0,None,1.1,0.63175684,0.3096,0.7780349045991897
TKT-103328,Low,-1,0,None,0.05,0.15748627,1.1541,0.3084401847794652
TKT-103329,High,2,1,Hidden Crisis,2.0,1.998326,1.2429,1.8479940831661223
TKT-103330,Medium,1,0,None,0.2,0.6429595,1.49535,0.6141058184206485
TKT-103331,Medium,-2,1,False Alarm,0.3,0.09956941,2.68545,0.7069393143057824
TKT-103332,Low,0,0,None,0.3,0.19682762,0.9636,0.39660966843366624
TKT-103333,High,0,0,None,2.1,1.9981121,0.80865,1.8060691893100738
TKT-103334,Low,0,0,None,0.15,0.12187548,1.3311,0.37637641802430155
TKT-103335,Medium,0,0,None,1.2,1.0980611,0.72795,1.0699113965034486
TKT-103336,Medium,-1,0,None,0.15,0.12187548,2.68545,0.6472464360296727
TKT-103337,Medium,1,0,None,1.0,1.0042081,1.569,1.1152728319168093
TKT-103338,High,2,1,Hidden Crisis,2.0,1.9488056,1.39755,1.861591947078705
TKT-103339,Medium,0,0,None,0.2,0.6429595,0.98505,0.5120458222925663
TKT-103340,High,0,0,None,1.3,1.4184979,2.68545,1.6185642659664157
TKT-103341,Medium,0,0,None,1.2,1.0980611,2.3439,1.3931013941764832
TKT-103342,Medium,0,0,None,0.2,0.6429595,1.4295,0.6009358145296573
TKT-103343,Medium,1,0,None,0.2,0.6429595,2.5431,0.8236558414995669
TKT-103344,Critical,0,0,None,2.9,2.26745,2.5431,2.607227599620819
TKT-103345,Critical,0,0,None,3.0,2.996188,1.1541,2.629485762119293
TKT-103346,High,1,0,None,2.0,1.9488056,1.9116,1.964401948451996
TKT-103347,Medium,0,0,None,0.3,1.3503485,0.0,0.6076219707727433
TKT-103348,Medium,-1,0,None,0.1,0.81794167,0.98505,0.5282895881682634
TKT-103349,High,2,1,Hidden Crisis,1.2,1.0980611,2.916,1.507521378993988
TKT-103350,Medium,1,0,None,0.3,0.038576685,2.17515,0.583531828597188
TKT-103351,Critical,1,0,None,2.9,2.26745,2.0634,2.511287581920624
TKT-103352,Medium,-1,0,None,1.1,0.63175684,0.55875,0.8278649002313614
TKT-103353,High,0,0,None,2.0,1.8930382,2.28585,2.019733363389969
TKT-103354,High,1,0,None,2.0,1.29454,1.9116,1.735409015417099
TKT-103355,Critical,1,0,None,3.0,2.996188,2.2284,2.844345772266388
TKT-103356,Medium,1,0,None,1.3,1.4184979,0.75675,1.2328242480754854
TKT-103357,Medium,0,0,None,0.2,0.6429595,2.28585,0.7722058273851871
TKT-103358,Critical,0,0,None,3.0,2.996188,2.5431,2.9072857975959776
TKT-103359,Low,-1,0,None,0.2,0.04953258,0.7893,0.2651964096352458
TKT-103360,High,-1,0,None,2.0,1.998326,2.2284,2.0450940787792207
TKT-103361,Medium,0,0,None,1.3,1.4184979,0.4512,1.1717142522335053
TKT-103362,High,1,0,None,2.0,1.998326,0.75675,1.7507640779018403
TKT-103363,Low,0,0,None,0.2,0.57010436,0.0,0.28953652754426
TKT-103364,High,0,0,None,1.6,1.0733339,2.3439,1.5644468545913697
TKT-103365,Medium,0,0,None,1.1,1.0012358,2.5431,1.3540525794029237
TKT-103366,Medium,1,0,None,1.0,1.0042081,0.5826,0.9179928302764893
TKT-103367,Medium,0,0,None,1.2,1.0600208,2.916,1.4942072808742524
TKT-103368,Medium,1,0,None,0.3,1.3503485,2.68545,1.1447119861841202
TKT-103369,High,-1,0,None,2.1,1.9981121,2.11995,2.0683291971683504
TKT-103370,Medium,1,0,None,0.3,0.09956941,1.9116,0.5521692976355552
TKT-103371,Low,-1,0,None,0.2,0.4857986,0.94365,0.4487595118582249
TKT-103372,High,-1,0,None,2.9,2.26745,1.569,2.4124075770378113
TKT-103373,Medium,-1,0,None,0.3,0.036996286,1.9116,0.5302687043324112
TKT-103374,Medium,0,0,None,1.2,1.0600208,0.0,0.9110073029994965
TKT-103375,Low,-1,0,None,0.3,0.038576685,1.09965,0.36843185015022756
TKT-103376,Medium,-1,0,None,0.4,2.0941286,0.63615,1.0401750162243844
TKT-103377,Low,-2,1,False Alarm,0.3,0.09956941,1.36425,0.4426992878317833
TKT-103378,High,0,0,None,2.0,1.998326,2.68545,2.1365040957927706
TKT-103379,High,0,0,None,2.0,1.9488056,1.569,1.8958819508552551
TKT-103380,Medium,0,0,None,1.3,1.4184979,1.27095,1.3356642425060272
TKT-103381,Medium,1,0,None,0.3,0.19682762,1.6527,0.5344296619296074
TKT-103382,Low,-1,0,None,0.05,0.15748627,0.9636,0.27034019250422714
TKT-103383,Medium,1,0,None,1.1,0.64617956,2.83995,1.2891528725624086
TKT-103384,Medium,0,0,None,1.2,1.0600208,0.23115,0.9572373032569885
TKT-103385,High,0,0,None,2.0,1.8930382,1.3311,1.8287833511829374
TKT-103386,Medium,0,0,None,1.6,1.0733339,0.5958,1.2148268580436707
TKT-103387,High,2,1,Hidden Crisis,1.6,1.0733339,2.0634,1.5083468675613405
TKT-103388,Medium,0,0,None,1.1,0.63175684,0.5337,0.8228549033403396
TKT-103389,Medium,1,0,None,0.15,0.12187548,2.0634,0.5228364266455174
TKT-103390,High,2,1,Hidden Crisis,2.0,1.9488056,1.07535,1.7971519589424134
TKT-103391,Low,0,0,None,0.3,0.19682762,0.6225,0.32838967293500904
TKT-103392,Medium,1,0,None,1.3,1.4184979,1.86615,1.4547042548656464
TKT-103393,Low,0,0,None,0.15,0.12187548,1.6527,0.44069641008973126
TKT-103394,High,1,0,None,2.0,1.8930382,0.72795,1.708153349161148
TKT-103395,Low,0,0,None,0.05,0.15748627,1.2429,0.3262001993134618
TKT-103396,Critical,0,0,None,2.8,2.159486,2.5431,2.524440121650696
TKT-103397,Medium,-1,0,None,2.0,1.29454,0.6504,1.483169013261795
TKT-103398,Low,0,0,None,0.15,0.12187548,0.50145,0.21044642105698586
TKT-103399,High,1,0,None,2.0,1.29454,0.7731,1.5077090203762054
TKT-103400,Low,0,0,None,0.3,0.19682762,0.94365,0.3926196739077568
TKT-103401,Low,-1,0,None,0.2,0.04953258,0.28155,0.16364640276879072
TKT-103402,Medium,0,0,None,1.1,0.63175684,0.63615,0.8433449059724807
TKT-103403,Medium,1,0,None,1.3,1.4184979,1.1541,1.312294238805771
TKT-103404,Medium,-1,0,None,0.2,0.4857986,1.96125,0.6522794999182224
TKT-103405,Medium,0,0,None,1.2,1.0600208,0.2175,0.9545073032379151
TKT-103406,High,2,1,Hidden Crisis,2.0,1.9488056,1.86615,1.9553119540214539
TKT-103407,Medium,1,0,None,1.1,0.64617956,0.54585,0.8303328514099121
TKT-103408,High,2,1,Hidden Crisis,2.1,1.9981121,1.2999,1.9043191969394684
TKT-103409,Low,0,0,None,0.2,0.4857986,0.75675,0.41137950792908673
TKT-103410,Medium,0,0,None,1.0,1.0042081,1.2999,1.0614528417587281
TKT-103411,Medium,1,0,None,0.2,0.6429595,2.11995,0.7390258289873599
TKT-103412,High,2,1,Hidden Crisis,2.0,1.2823856,1.07535,1.5639049649238586
TKT-103413,High,2,1,Hidden Crisis,2.0,1.8930382,2.4705,2.0566633522510527
TKT-103414,Low,-1,0,None,0.2,0.6429595,0.8283,0.48069581761956215
TKT-103415,Medium,0,0,None,0.2,0.4857986,2.4705,0.7541295088827611
TKT-103416,Medium,1,0,None,1.1,1.0012358,2.11995,1.2694225668907166
TKT-103417,Critical,1,0,None,3.0,2.996188,2.5431,2.9072857975959776
TKT-103418,High,1,0,None,2.1,1.9981121,0.86415,1.8171691834926604
TKT-103419,Low,0,0,None,0.15,0.12187548,1.86615,0.4833864249289036
TKT-103420,High,0,0,None,2.1,1.9981121,1.0503,1.854399186372757
TKT-103421,Critical,0,0,None,2.9,2.26745,2.4078,2.58016756772995
TKT-103422,Low,-1,0,None,0.05,0.15748627,1.69665,0.41695020217448475
TKT-103423,Medium,0,0,None,0.3,0.09956941,2.68545,0.7069393143057824
TKT-103424,High,0,0,None,2.0,1.8930382,2.4078,2.0441233456134795
TKT-103425,Medium,1,0,None,1.1,1.0012358,0.8283,1.0110925555229189
TKT-103426,Medium,0,0,None,0.2,0.6429595,2.2284,0.7607158161699772
TKT-103427,Critical,0,0,None,2.9,2.9681032,2.83995,2.9118261694908147
TKT-103428,Medium,0,0,None,0.05,0.15748627,2.5431,0.5862402202561497
TKT-103429,Low,-2,1,False Alarm,0.3,0.09956941,1.2999,0.4298293098807335
TKT-103430,High,2,1,Hidden Crisis,2.0,1.998326,1.1277,1.8249540746212005
TKT-103431,Low,0,0,None,0.05,0.15748627,0.7407,0.22576019782572987
TKT-103432,Medium,0,0,None,0.2,0.6429595,2.76105,0.8672458149492741
TKT-103433,Medium,1,0,None,0.2,0.57010436,2.0634,0.7022165335714817
TKT-103434,Medium,1,0,None,1.3,1.4184979,1.00575,1.282624238729477
TKT-103435,High,2,1,Hidden Crisis,2.1,1.9981121,0.94365,1.8330691874027252
TKT-103436,Medium,-1,0,None,1.3,1.4184979,2.0634,1.4941542565822603
TKT-103437,Medium,-1,0,None,2.0,1.29454,0.4623,1.445549017190933
TKT-103438,Medium,1,0,None,0.3,0.19682762,2.01165,0.6062196895480156
TKT-103439,Medium,1,0,None,0.4,2.0941286,1.86615,1.2861750200390816
TKT-103440,Low,0,0,None,0.3,0.036962382,1.7382,0.49557682909071443
TKT-103441,Critical,0,0,None,2.8,2.159486,2.83995,2.583810114860535
TKT-103442,High,1,0,None,2.0,1.9488056,1.4595,1.8739819407463074
TKT-103443,High,1,0,None,2.1,1.9981121,1.9116,2.02665918469429
TKT-103444,Medium,0,0,None,0.15,0.12187548,2.68545,0.6472464360296727
TKT-103445,Medium,0,0,None,1.1,0.63175684,0.6504,0.846194902062416
TKT-103446,Critical,0,0,None,3.0,2.9681032,2.3439,2.8576161026954656
TKT-103447,High,1,0,None,2.0,1.9488056,1.0266,1.7874019503593446
TKT-103448,Medium,0,0,None,0.3,0.19682762,1.9116,0.5862096711993218
TKT-103449,Medium,-1,0,None,0.1,0.81794167,2.68545,0.8683695990592242
TKT-103450,Medium,1,0,None,1.2,1.0980611,0.23775,0.9718713998794556
TKT-103451,Medium,1,0,None,1.2,1.0600208,0.4911,1.009227305650711
TKT-103452,Low,-1,0,None,0.3,0.09956941,0.0,0.16984929889440536
TKT-103453,High,1,0,None,2.0,1.29454,0.7407,1.5012290179729462
